Address,Neighborhood,Bedrooms,Bathrooms,Price,Sqft,Term,Rented,Date,Source,URL
"8 Locksley Ave San Francisco, CA 94122",Forest Knolls,1,1,3325,721,,FALSE,4/17/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~8628761185482484387~RVUe4TuHlE5icRtWPd_aZGrF1HfekkyYBgo5ZpFC_RMzGmFW7O2oY8RStJcP1TCirP9IFj1DbeewvaaSQNrL6vGJJ5qORE92Q_AbRH1aXlwlxZN-txRdhlD8nm6q67hmNtke2XjpTN6SZLJibUEAnhdjO6g3cGXle8xfWGz4Y3qzIHendzfXu6nDdTR2jDEDLU_xzmKqVwWxiEI8zByUg__SKqj6uqA6YQj0TndS0q5OYyDjy8ZWLxurtG8kan4o03NGz-sYglot4V90jNyBFQDUg0cwnhkosxYS_vJ8KvGpqgzTWN-qZWXzEWFJ_Bn8V2_npxLnuhG2TO3e_Pw7pA==&rwebid=23018770&rhost
"8 10th St San Francisco, CA 94103",South of Market,0,1,4235,722,,FALSE,2/28/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~7146509822369865364~jF-SiG1qs3HqNkqcXI7rjTAhhdjp9Ok-iJL2j0R1cn_NgyNQJP-g3Ac6RTmOTaX1BXTIcMCnWRtR91S427UQvpybYNLG5j5Az7t_83e2OLa1dGI73cx6M0veSr69anlkbwAqFJL5wEWjdn7tQfJN61qtIsoePN9GpwxlaLOtvfQ85nZZRIPuHKLeskM37xaYE3-MrUBLwH7lYOuUaaprS8TaA3D-fVsnYl8LC0meaVORxwRugQXBnLB23GZLED5sOWsUxKqGkxIY13_5zdWz82e-7vg4hoYsofYttKvBb7a-lrGyfFNulY0YlRgEZ4iXKKRkyN-7wn_rLz0vLVgZAA==&rwebid=23188605&rhost
"255 King St San Francisco, CA 94107",South of Market,1,1,3710,723,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~748400505203892066~DGP2b_gQ7vDC8LDCs9fOZGWgJs-_WYewNCvbhDVqtCEwAadWb_pYxx1Ks5PUNWCVE-RQjpRqZ3odJIr1tofTG3Wxl1UjIdgiRUsFFA1GUOAI5CNOkW_RXu3ZRr0V9BRvSiR1YrPbrUXLOCMJRVvku01ckGoSrF7AQMLw3ztEqcoN1iS12v7AOQv9-nZY2nAcBzq4vtT7EbLuONds7gkkkTcJJsqKCXdCqFd_YIytVMvw_m6N7EDfDRPxjNRXEjD2Irhm5TevKClhAJ8Gz16qlqssGG6GFQOk11fZjT6z0psh6YKR4scf_jWdfXAKV6d_1sftDwo9Cz8sgQLwlq9Uow==&rwebid=23013184&rhost
"100 Van Ness Ave San Francisco, CA 94102",Van Ness - Civic Center,1,1,3500,723,,FALSE,6/27/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~7119661151205687933~7hyAnLm2qP4YMQdVe5609RXwKlq9dXHJFcA8DFrs2k_j7W0O6koFsRWdPIK3RzynhWL_eqvs977eYR5MZAVO1qPDaobMzn0VWJ1tXMSsPaykE30YxyoVnDe-qHKHVRvXTEnCPnNRGHHD0Evbqe64_rX62A_IpMX0PGiSc7Euleuteyh572WwljEnUU8IRe3zdWUHR_SmbeaEoxMdpxSp4zPVQp0K-M4k7L3dhOerq0VBQipAWgXLZAn0QC5wFGuZJp5r-vnNw0M4edutwdbxoA_x8HO-290bCJ_cGNPuBaf8xk9uBKi7q8KD-f5M7dd81kFSk9GhOwDPSgO6zfsecw==&rwebid=23535873&rhost
"1 Polk St San Francisco, CA 94102",South of Market,1,1,4434,725,,FALSE,4/4/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~4817635109932946241~NQe5qWBsDbN2ArpgcmNzyq-fAjC8TFxoczLBthHSOBzr1NqRVploUCeE6HWB0u5tX3QZ5OyqE2x8MkLonSG0ByeeZ7TwA8jnZfyniIn3ZfOid8z3GKOKYANbH3ICa6YoqtpPJYZBWqeD-qnmr4b-torVFcjS6fM4CJ3RkWfeYSYHDe3EFNrfmA-AEGunZgLkD2Ho9Kd47tGQGYeTOnBoYvOkPELll8pERvF2nOCtYEi7cs4DAATGOIFWgNRrZLT5ToR_WR90adu4KExG5AXzq2GngklU85Xm4tJC-iqZXRlExAXkPtxTMx2DdEeLYgDealWaVzqIXA5KptDbM_9PgQ==&rwebid=23344318&rhost
"1 Saint Francis Pl San Francisco, CA 94107",Yerba Buena,1,1,3575,725,,FALSE,2/11/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~1545366892521832544~kSO6RcREagS3zK88PW3zxq19OB6oGl0SF1Ybr0Ms0z7BlNjMHeilhylWGvH7Q_zpP_TFxXkMWN7_eGDeuskqZGU_ChunZO6dWj0zZKRF97Q3eztrdwq1DMpIMxcBQyTr8PMK9FPAvs3RD4Sra4RphXQ9NJk-z-3HlIHosTTUwo2EhrUNSCTWy-360Fr2B95a-rQB5JQwYfszDRnGan1pM6SK9F_0S1iNdoIwti4rxGGd8PLkNc7c5JBNxctmW8y3esSHuvH7yp8zNnysdUDIBkF5iC0vjKbV37onmkejtwo46lKr13ZzHtviFHI-dWfdAahlHlSdUZfbmM0p2ZO_NQ==&rwebid=23522311&rhost
"1 Saint Francis Pl San Francisco, CA 94107",Yerba Buena,1,1,3465,725,,FALSE,6/1/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~3920014012019833843~nIQN6XvYLP-et-spkTSiNdUsu0hQtPEbTOKJnh1epKKG5PT4uio4DWurjbesAfbEYugCaM4ihRMcoNchA2OlvJXBGdFS24KtK-k1IpeVszICw9e1db0Z-dp4Uf342F-8EQIJbeY02DAAJqrLWt5COJCb_ai8eRRWNIc-54oLH3niELzthyDN0WLX59OIt80e8LlJ4l9fFiEUIDw0hWoMP_dQYRMYgNGQSMRMTyomVuQm54Q2FZrVQRuZ5XE-BqbI4jIQXgx9OiXIcVtpi1ltPKw_bzfbfNNVALehCowC9GTZc16_tMnh-CfOuiXfxvkEnUnykgwD3ibsaAfeNouUSg==&rwebid=23523491&rhost
"1 Saint Francis Pl San Francisco, CA 94107",Yerba Buena,1,1,3465,725,,FALSE,2/26/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~3920014012019833843~nIQN6XvYLP-et-spkTSiNdUsu0hQtPEbTOKJnh1epKKG5PT4uio4DWurjbesAfbEYugCaM4ihRMcoNchA2OlvJXBGdFS24KtK-k1IpeVszICw9e1db0Z-dp4Uf342F-8EQIJbeY02DAAJqrLWt5COJCb_ai8eRRWNIc-54oLH3niELzthyDN0WLX59OIt80e8LlJ4l9fFiEUIDw0hWoMP_dQYRMYgNGQSMRMTyomVuQm54Q2FZrVQRuZ5XE-BqbI4jIQXgx9OiXIcVtpi1ltPKw_bzfbfNNVALehCowC9GTZc16_tMnh-CfOuiXfxvkEnUnykgwD3ibsaAfeNouUSg==&rwebid=23523491&rhost
"1 Saint Francis Pl San Francisco, CA 94107",Yerba Buena,1,1,3465,725,,FALSE,2/11/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~149486688598578666~-lEj243247SccmBGtiL0sP8Im-OnwHwqziB1rjRpgBMBdAEXB3GpU-UFH5m1QnLTIa90ue9AlNgYosB77s9V1x7u9KUusFf2oIG_UWTV6WmFD7vrHH6IWPq1HN0S7PLO_HUJyzQ8WaOjKOf9zm60xzeC5IPyVuhi6ykiMDNko3aviUXWoRDWNjiS-T5C2T4dDd15Exosw7jHKQFtCVg0Bj4mjfrkFBw0-qYr2flySK-X0cXdejzOOWFwuFCkSf7K_1HFzHL_ciByXQs1UBi-xxSL4aS0MoPzA34ewe0DvfexcCTA5Bv7BG6k8C2VaYCOeyNYeO6Byzdiqfp3HZzzZA==&rwebid=23522873&rhost
"1 Polk St San Francisco, CA 94102",South of Market,1,1,4332,727,,FALSE,12/25/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=10~101006957347000547~LhAHHwcsaP56O-lk4IU1Cn5NLf60R-V9UpigC7GOXf7yQSORUR2lJgdR-FBHMECcj3Xrt55UXzl5NT9urA2lJ6cZhLDHptQ3JIFAJhTvO_Ca1MBZRJiq9l7V6hZyWHDERwrNEzTUO1hGCmnBxsPJrD6jlNpoL7ftlf_-pDjJm0XJoaMvSAP2hj7Uf-gauRr-yWcZJnMJ-aGyqxMhnR8VCTre02PcHObtu2-_iLG4RUGfw-vf4RjOlEmDbMZLC-UwrOZqJm_3TpKi_mnRy8Wc208sWxKyoIUj_66CM3xGAf2MDn4R3WacR5JIn8rM1RFxct-rpTjbS4Jz0jje1H7X2w==&rwebid=23344716&rhost
"1155 4th St San Francisco, CA 94158",Mission Bay,1,1,3983,729,,FALSE,4/17/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~8235763884264364273~7L0l7T20QK_cCf9hb5o5T3qEn_APNVtLtdgymVvS3omB7KLp9SWa0ZN5Svw_3oKmTTKFAjF5ciiMgAslbxJrc1UEkCiFbW0i_lEFBjQkheiiWNKy9oz6vAw1UbGL7ff9yhCyoHraKnr18ovD0vrDbpKYadTyqw9vkey0bAfHcEGEpQ3lRKlbg7eOVS2ZxhgTJD9DGFJHZ9N_RycRPEvOskbeXd3uUfNYaZlcY-hVWjejgDY0Mogc2mDjNc8qvCUgAEFpUZbX_HhBeNAeNFYA3kabZCM92P4wcJIZLDUadb19Vhf0HMfEsacxesUg4OWiBQd-dw7rXdA1GgVbM4Q0Cg==&rwebid=23142097&rhost
2125 Bryant Street #303,Inner Mission,0,1,3450,730,,TRUE,10/8/2014,Climb SF,http://www.climbsf.com/for-rent/2125-bryant-st-303/
355 Buena Vista Avenue East #305W,Buena Vista,1,1,2700,730,,TRUE,5/21/2013,Climb SF,http://www.climbsf.com/for-rent/355-buena-vista-avenue-east-305w/
"639 Geary St San Francisco, CA 94102",Tenderloin,1,1,3306,730,,FALSE,7/1/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=3~5134772242077129079~roQcNklk_fOEmTLQxnTKL9DVwPvi6dGN-qwLfBaWL64O61x3pyOwTdDGqhtqBnZKgQvD2X2x3Rr_opQr7CH2HksG8Ejhm-DJx46iMKPlI8z6TE4ps7BKUoqq0ED9v78ffCd7pxYMJRGG-BcYpSAGnxjKcFnbksDqobA7yp1xwpxVBX2oMnXofVZi6D1mgtEGcw-VixL-D_ylJHw-bkODdOFNiQQEwczxYKBGZteoFmmcqVWAAwqW6nCP9jcvg7nGh1ywQ3G9DVxXcIkiaUrM8V_NGwnOtsvzL2XPDx9_I3GXNhSWYv1KhetGD1TiBj-fGoyf1iO6vSuXp4ERY6V5gg==&rwebid=23161035&rhost
"639 Geary St San Francisco, CA 94102",Tenderloin,1,1,3306,730,,FALSE,2/12/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=3~5134772242077129079~roQcNklk_fOEmTLQxnTKL9DVwPvi6dGN-qwLfBaWL64O61x3pyOwTdDGqhtqBnZKgQvD2X2x3Rr_opQr7CH2HksG8Ejhm-DJx46iMKPlI8z6TE4ps7BKUoqq0ED9v78ffCd7pxYMJRGG-BcYpSAGnxjKcFnbksDqobA7yp1xwpxVBX2oMnXofVZi6D1mgtEGcw-VixL-D_ylJHw-bkODdOFNiQQEwczxYKBGZteoFmmcqVWAAwqW6nCP9jcvg7nGh1ywQ3G9DVxXcIkiaUrM8V_NGwnOtsvzL2XPDx9_I3GXNhSWYv1KhetGD1TiBj-fGoyf1iO6vSuXp4ERY6V5gg==&rwebid=23161035&rhost
200 Brannan Street #314,South Beach,1,1,3500,732,,TRUE,2/5/2014,Climb SF,http://www.climbsf.com/for-rent/200-brannan-st-314/
200 Townsend Street #47,South Beach,1,2,3700,734,,TRUE,10/1/2014,Climb SF,http://www.climbsf.com/for-rent/200-townsend-st-47/
"355 Berry St San Francisco, CA 94158",South of Market,1,1,3591,740,,FALSE,1/25/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=2~6244938407323457332~gLah7bwji_FvfziGbkXul4oiFc-oa12OTvYuR0x2w8obaCciHBN_5kQdc_MRsb5Xrcw48Vjc7SofSl2ZJ_dcgPVxFeCrEjZ0QpNNz4zsgAMlIeuDQkOcFhDWSaPAgellrzFqdMOIGQLvSBk3r1tyWB1mT9ORfO_mmlFdDggH83Rl5EMi8ZVccedyHSdRLt2rmMuebIVYZtKF7qsjhHaYQ_Gqa6xGID2LaJoUDTnhEzVOL_EwzLLst_oYxONeDt04VjOiyFRmam5tt2SzLVzTVA-CAJPVJcMwkH8m9LAuvP_L-cDtqBSQx72aQRckfPmqTXf6IGy8xxzgcDbd0-B5Xg==&rwebid=23151959&rhost
1160 Mission Street #2303,SOMA,1,1,3600,745,,TRUE,4/15/2014,Climb SF,http://www.climbsf.com/for-rent/1160-mission-st-2303/
1523 Brunswig Lane,Emeryville,2,1.5,2500,745,,TRUE,7/30/2013,Climb SF,http://www.climbsf.com/for-rent/1523-brunswig-lane/
198 Dolores Street #6,Mission Dolores,1,1,3400,750,,TRUE,11/24/2014,Climb SF,http://www.climbsf.com/for-rent/198-dolores-st-6/
"55 9th St San Francisco, CA 94103",South of Market,1,1,3910,750,,FALSE,2/5/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~8526216941487608861~_9WSGarSca7HR11eynDBtyvWFgnT4JpqYuD8JR_Id-9P3Wd3XFvRaNCZE9RVlsWb7fQZwlmjtvOt8yRhQboKnSFO8LsKIuG0IjQ4fcEFHRg6ygsFZHq8ov205IWok5tkUq2KSGJU4YX-DQrWr58NHzWZKPcBWFmz4w_mc1ya64Ac8VjcexAgsPuNE6YIVUYMXU6IYlQNsIXE9QDeywz6jIw4Ii6GjZz1Q6-OG-GhX9KzjSIdd9QU34UUgGQkXXxQR120d0Qs226gA_7LrdlcTvWH_FEZ5pfALgbuEvmcejKdef1GVKyEpTc5kDoNAngRVKu0mi08YCdHhezZAYLeZw==&rwebid=22992777&rhost
"1201 4th St San Francisco, CA 94158",Mission Bay,1,1,3469,751,,FALSE,4/16/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~978039708780104177~DE8svyCXYvoI9hj-NbuZVuPpYpUxQDs3HHE_603j8g6pUcdn3P1q2iLqReYlJqn7ZyFKNodfbYZ60R2mD5wkQxVwTGxjjfMeaNiQYzsAhasPhN7NBrtGVE2fanvpue-W_ycupcq35VRXHwQDdH8gMIW6ORuIa6AZJlZG49--OE2U2fpQ0VjRRvUU7OvAlgbS03LANQ7RJTduwekOBGRb35M74w1utZBCqRipl0mjjC5W-YJs6x9uuntPhAziu5WkmqPOKQCpvAoMCDLOPNJmw-5EGW75LieukOUpVfHWfepMi_PJNJYuIF-4eyGbhHglHRSS4nlQXFS2X7gldrfZPQ==&rwebid=23197614&rhost
"1201 4th St San Francisco, CA 94158",Mission Bay,1,1,3589,751,,FALSE,4/16/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~4800756531171324499~tISWu3cf78oo0QkI4jDiEXpvcPOYV5wAb93Z4oX4_LnR8GPUUzCZC5mkKrLVIfcs2gjSs0xQK-t5qnX-0fXHjs1eVy59sWEAEt2n_ARsUhr5NLhCcUuT1cr6fgXrCJvg1gN_NU13GHsNqWTAeRd_955RjSZafwVq8jCXq-wYgfPAzuo3oTs4Jys7NunsXjZQb4vpTYw_uThLz-Oy438eiaaajRHdzmLdd31aphhvXPU0sIjWkJtCOI841yXXLYQq2o02G3-x2Rc2w8C5_3P26zMIsFa_djWhSHb3CnwNMM2OqNHEKRP0_FHSZLj1LXvOkq0x_8DIHayjZrIQffisnw==&rwebid=23197222&rhost
"1390 Market St San Francisco, CA 94102",Van Ness - Civic Center,1,1,3338,751,,FALSE,5/6/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=9~3646598761292246321~olsGeB4PsaKq8lQxG6a6foFpaN-v9jUwI-vHDhuQrIEXYJELcgXVFzQq7xCHE5stVGDj3lAK6nVb0zkrRXDZkRJgaL_rD_rlitpYVkhTGEyhwIbngwkAu8hoy7hSmFJXghEvPMJlGlQfgobVxaRP8o7oToWK-hPUuqNleDOT9--5iFaU8CPJOHu5Er17gODSLcXPviwKWcOvmhW1xkb1p-oQlLpryr9eC_XmKIKpQLtHN3K_wUTQHBYh2yePUtavIDjv_i0qlFK0uBA3l8n9BTvuKiO96MDXo9uou2NlOmw88KfUqMFePV1eW0VWg8sVJHmw6sLZNQRmvSkzSUdlDw==&rwebid=23360877&rhost
"8 10th St San Francisco, CA 94103",South of Market,1,1,5010,752,,FALSE,4/27/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~3242640751478791632~Qp5QvgPnU5JmETFEkQyyo92ODHetPk0cJTwvzrw62rI81bwaUqbKVUcD2sgGPG00NH2c72npJP7GpFUTOCli-37Bi43u_2_td7yOWl03covTYX4nd-hiAgVgbksIJ51xD-bUesV6hg3nxNZF0WDecV1ufe3VdR1d0Wi7y-LRWfCCS-ClapjdQMnStV6T-UVmwLLUBZtelW2-6c6UZEHdVW_2rq7eYrVsOFFDLpj0GsHbqVNwMgYXO_6yWjnsf8bYVV6xrK5ld0OSI-bz535Xji7iQQg368UHpeur0tZORfABXtSlX5OkzMRq5Pn2zv-0f4BmCJlSHX_zeyNpF8GjlA==&rwebid=23186388&rhost
"8 10th St San Francisco, CA 94103",South of Market,1,1,5010,752,,FALSE,6/27/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~3242640751478791632~Qp5QvgPnU5JmETFEkQyyo92ODHetPk0cJTwvzrw62rI81bwaUqbKVUcD2sgGPG00NH2c72npJP7GpFUTOCli-37Bi43u_2_td7yOWl03covTYX4nd-hiAgVgbksIJ51xD-bUesV6hg3nxNZF0WDecV1ufe3VdR1d0Wi7y-LRWfCCS-ClapjdQMnStV6T-UVmwLLUBZtelW2-6c6UZEHdVW_2rq7eYrVsOFFDLpj0GsHbqVNwMgYXO_6yWjnsf8bYVV6xrK5ld0OSI-bz535Xji7iQQg368UHpeur0tZORfABXtSlX5OkzMRq5Pn2zv-0f4BmCJlSHX_zeyNpF8GjlA==&rwebid=23186388&rhost
"1 Polk St San Francisco, CA 94102",South of Market,1,1,4109,752,,FALSE,4/4/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=2~8265564960448248727~gCiK-yBAaZraU8Zl6pPgFqhVCKz_bCRJ_cL6uh2-k1wmisBvgBI4V9jnDMTbufDji8Bn5jfZWR7XvH41wWTmAUrLKBsDjmxKHLlKJjbDCea-8yaO8yPePYLKvn70P4mSnNpU055lNTcwHLGYcmEYHzurLDRxr1G8VPgar59KcUieM43pWjkRV1IEdkEBgmoINvFce3LzATqOZtMc4bOqeIjzUj1DRZRZ4EX6L4ILeMgy4siV_ObjiN-K2H2tnTbSu_K-a4xrsNkV0DFKGKVYgDFmr-ngchWyjp0ew0zUmeo40w1-kCv358hYo-YPsZYBqdtJVpRZP-426VfdVsf0RA==&rwebid=23345776&rhost
1201 Pine Street #360,Oakland,0,1,1950,753,,TRUE,3/19/2015,Climb SF,http://www.climbsf.com/for-rent/1201-pine-st-360/
1788 Clay Street #701,Nob Hill,1,1,3900,754,,TRUE,7/15/2014,Climb SF,http://www.climbsf.com/for-rent/1788-clay-st-701/
425 First Street #1308,Rincon Hill,1,1,3700,755,,TRUE,6/2/2015,Climb SF,http://www.climbsf.com/for-rent/425-1st-st-1308/
425 1st Street #1608,Rincon Hill,1,1,3800,755,,TRUE,2/14/2014,Climb SF,http://www.climbsf.com/for-rent/425-1st-st-1608/
306 Eureka Street,Eureka Valley-Dolores Heights,1,1,3250,756,,TRUE,5/20/2014,Climb SF,http://www.climbsf.com/for-rent/306-eureka-st/
501 Beale St. #9E,South Beach,1,1,3750,759,,TRUE,6/15/2015,Climb SF,http://www.climbsf.com/for-rent/501-beale-st-9e/
501 Beale Street #4D,South Beach,1,1,3800,759,,TRUE,1/28/2014,Climb SF,http://www.climbsf.com/for-rent/501-beale-st-4d/
"1200 Ocean Ave San Francisco, CA 94112",Westwood Park,1,1,3130,759,,FALSE,5/30/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~4970798333480369444~6VMw0qyWdPAHQxe89FUWDU1Cneo-goc0rLMR4IRvTJDTzI6WHjghKnP6uDTmMmB5j_iU7oVxpdTgm7pvUiycoPvt1-BBTlkzq6qevAUfBqqX8kXg4XbsAvYYs9JUhBPuufwqMgMUTwYEZl681NmC2ktAoedkNGahWhcncQ_-lpt6xXJ_7nF-EXRV43RO5PgJtoIlsG-c-y5rQwHTFQyIXHaZ-wa4BdeRZy37iGtiPBNjEc-2j4SINUnm95rsLnxPRqiCjAcmTo3lbYly8ZSoXSoMs5j0Rv0r_vQ77pdORoKNzaOm1sTLbOMX5E7IMh_KOrbYifWje063UZMok0GTzw==&rwebid=22968856&rhost
"1200 Ocean Ave San Francisco, CA 94112",Westwood Park,1,1,3130,759,,FALSE,3/27/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~4970798333480369444~6VMw0qyWdPAHQxe89FUWDU1Cneo-goc0rLMR4IRvTJDTzI6WHjghKnP6uDTmMmB5j_iU7oVxpdTgm7pvUiycoPvt1-BBTlkzq6qevAUfBqqX8kXg4XbsAvYYs9JUhBPuufwqMgMUTwYEZl681NmC2ktAoedkNGahWhcncQ_-lpt6xXJ_7nF-EXRV43RO5PgJtoIlsG-c-y5rQwHTFQyIXHaZ-wa4BdeRZy37iGtiPBNjEc-2j4SINUnm95rsLnxPRqiCjAcmTo3lbYly8ZSoXSoMs5j0Rv0r_vQ77pdORoKNzaOm1sTLbOMX5E7IMh_KOrbYifWje063UZMok0GTzw==&rwebid=22968856&rhost
"1200 Ocean Ave San Francisco, CA 94112",Westwood Park,1,1,3130,759,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~4970798333480369444~6VMw0qyWdPAHQxe89FUWDU1Cneo-goc0rLMR4IRvTJDTzI6WHjghKnP6uDTmMmB5j_iU7oVxpdTgm7pvUiycoPvt1-BBTlkzq6qevAUfBqqX8kXg4XbsAvYYs9JUhBPuufwqMgMUTwYEZl681NmC2ktAoedkNGahWhcncQ_-lpt6xXJ_7nF-EXRV43RO5PgJtoIlsG-c-y5rQwHTFQyIXHaZ-wa4BdeRZy37iGtiPBNjEc-2j4SINUnm95rsLnxPRqiCjAcmTo3lbYly8ZSoXSoMs5j0Rv0r_vQ77pdORoKNzaOm1sTLbOMX5E7IMh_KOrbYifWje063UZMok0GTzw==&rwebid=22968856&rhost
1463 34th Street,Emeryville,2,1.5,2300,760,,TRUE,2/11/2014,Climb SF,http://www.climbsf.com/for-rent/1463-34th-st/
"1200 Ocean Ave San Francisco, CA 94112",Westwood Park,1,1,2950,761,,FALSE,5/28/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~8142294477668940781~pSPF4pTM_b6KpYswdttlHUMwZ6h1YFNiASNuUvEZB3lwR2QPppDgVcgfc8nZxjxTmrb5SzLIY9W4_TRH9Mh26Yyvu6gR-2vyVZa79ZSXcb4okcrfVVLRLMTOKRenm6a8q4dyRarwH2i9E_k-ys_dGj62F4qUn7_k4z8Fw6UOPvsK8jb1lss3inhx3UCPNJ37n8lrWP-aPvXtu29moN8yyeVwtytrrcuTsP9HZj9zjEXpHknBaF9brTkE3pU--ZeieZNMvdO8A1zko20ITS9gZuLZ8cnKdq9e19uiH_FOJvj2qbBIG8D_e2As7mCVbyCO_bmUotjIO1xKygXItZwllg==&rwebid=22969783&rhost
"1200 Ocean Ave San Francisco, CA 94112",Westwood Park,1,1,2950,761,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~8142294477668940781~pSPF4pTM_b6KpYswdttlHUMwZ6h1YFNiASNuUvEZB3lwR2QPppDgVcgfc8nZxjxTmrb5SzLIY9W4_TRH9Mh26Yyvu6gR-2vyVZa79ZSXcb4okcrfVVLRLMTOKRenm6a8q4dyRarwH2i9E_k-ys_dGj62F4qUn7_k4z8Fw6UOPvsK8jb1lss3inhx3UCPNJ37n8lrWP-aPvXtu29moN8yyeVwtytrrcuTsP9HZj9zjEXpHknBaF9brTkE3pU--ZeieZNMvdO8A1zko20ITS9gZuLZ8cnKdq9e19uiH_FOJvj2qbBIG8D_e2As7mCVbyCO_bmUotjIO1xKygXItZwllg==&rwebid=22969783&rhost
"255 King St San Francisco, CA 94107",South of Market,1,1,4130,762,,FALSE,6/30/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~3365134457499536388~z0TcxJUGHa_M5NqMAD-3oWIamd5dtpQHT8zlL_kJ0awWNWdv5jo4AyVQxtxQ5EhYGPJ2yq0MobqcGiwIdxcMh4DDoDmkjl0kmlzX5sQsslrLMOajE-8U8vSOQtah5pHtfEgmJ9rVFuubLNgyQ54GmcBZGVl_2fRTn-yn63voSaIsgCEIGox0oquRSCiYa1XOfNiD8iBPuFSxPJbVJcLVlS6Ar4opCQLkWMx7qBjiuH96jg0av80qVsZOv_JVulyPJCbo6KuRFn_NkIkRvFkwJiFyqVt8kG_Vp22sNIjGK-tpeKil50-qj58L1W6CbNPCiId3STfC1ZwIYrBDNujD_Q==&rwebid=23008768&rhost
"255 King St San Francisco, CA 94107",South of Market,1,1,4130,762,,FALSE,4/23/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~3365134457499536388~z0TcxJUGHa_M5NqMAD-3oWIamd5dtpQHT8zlL_kJ0awWNWdv5jo4AyVQxtxQ5EhYGPJ2yq0MobqcGiwIdxcMh4DDoDmkjl0kmlzX5sQsslrLMOajE-8U8vSOQtah5pHtfEgmJ9rVFuubLNgyQ54GmcBZGVl_2fRTn-yn63voSaIsgCEIGox0oquRSCiYa1XOfNiD8iBPuFSxPJbVJcLVlS6Ar4opCQLkWMx7qBjiuH96jg0av80qVsZOv_JVulyPJCbo6KuRFn_NkIkRvFkwJiFyqVt8kG_Vp22sNIjGK-tpeKil50-qj58L1W6CbNPCiId3STfC1ZwIYrBDNujD_Q==&rwebid=23008768&rhost
"255 King St San Francisco, CA 94107",South of Market,1,1,4130,762,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~3365134457499536388~z0TcxJUGHa_M5NqMAD-3oWIamd5dtpQHT8zlL_kJ0awWNWdv5jo4AyVQxtxQ5EhYGPJ2yq0MobqcGiwIdxcMh4DDoDmkjl0kmlzX5sQsslrLMOajE-8U8vSOQtah5pHtfEgmJ9rVFuubLNgyQ54GmcBZGVl_2fRTn-yn63voSaIsgCEIGox0oquRSCiYa1XOfNiD8iBPuFSxPJbVJcLVlS6Ar4opCQLkWMx7qBjiuH96jg0av80qVsZOv_JVulyPJCbo6KuRFn_NkIkRvFkwJiFyqVt8kG_Vp22sNIjGK-tpeKil50-qj58L1W6CbNPCiId3STfC1ZwIYrBDNujD_Q==&rwebid=23008768&rhost
"690 Long Bridge St San Francisco, CA 94158",Mission Bay,1,1,4175,762,,FALSE,5/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~2917873473336457966~nwGaRLq3UuSMjldqX8DA4zpY88CDGnuHBtFQn9_jbfWLp3B_IEKpoiiCd5U_DDWRz12pHgtOaWtxOe_nKWEWe8G3dNjOyNecIxaeGW0Zg5Ya6akldYGr9tDCE4oH1FcJu81z8vL1SrPLhvEMO75N8ckSvOncd9lx_B0Ly1J0Cr0rMvYuSnL6pBRT9jpXXb0gqMc37h-T7vNFanzS9QIVosictDQJ2LztrdsZUxx7UsauSzqFuICvl2njeJDR5qf-sy0lWDcq4hr8dvT994whjh40zqKRHjb6dFc28h95oHIc2tPBN8Y053lyI_r_xIcjyr5mfUZkavWopTy5_PvIIQ==&rwebid=23334899&rhost
