property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,luxurious,garage,year_built,level,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
2016,3499,2016,"1639 15th Ave, San Francisco, CA 94122",Golden Gate Heights,4,2,2281,zillow_sf,http://www.zillow.com/homedetails/1639-15th-Ave-San-Francisco-CA-94122/15109577_zpid/,2015-09-19 19:03:43,2015-09-19 19:03:43,37.7569,-122.473,152.94,"1639 15th Ave, San Francisco, CA 94122, Golden Gate Heights",,1,1977,1,3499,1180000,closed,,2015-07-22,,2015-09-19 19:37:58,2015-09-19 19:37:58,2016,sales
2019,3401,2019,"326 Eureka St, San Francisco, CA 94114",Eureka Valley - Dolores Heights - Castro,1,1,836,zillow_sf,http://www.zillow.com/homedetails/326-Eureka-St-San-Francisco-CA-94114/123596753_zpid/,2015-09-19 19:03:44,2015-09-27 06:41:18,37.7569,-122.438,82.4832,"326 Eureka St, San Francisco, CA 94114, Eureka Valley - Dolores Heights - Castro",,,,1,3401,255500,closed,,2014-07-09,,2015-09-19 19:03:58,2015-09-19 19:03:58,2019,sales
2020,4763,2020,"855 Folsom St # LOFT, San Francisco, CA 94107",Yerba Buena,1,1,787,zillow_sf,http://www.zillow.com/homedetails/855-Folsom-St-LOFT-San-Francisco-CA-94107/2105478794_zpid/,2015-09-19 19:03:44,2015-10-13 02:43:59,37.7808,-122.402,4.14183,"855 Folsom St # LOFT, San Francisco, CA 94107, Yerba Buena",1,0,2001,1,4763,4250,closed,2015-04-08,2015-07-16,99,2015-09-27 06:42:06,2015-09-29 04:03:22,2020,sales
2023,5014,2023,"31 Navajo Ave, San Francisco, CA 94112",Mission Terrace,4,2,1800,zillow_sf,http://www.zillow.com/homedetails/31-Navajo-Ave-San-Francisco-CA-94112/15188527_zpid/,2015-09-19 19:03:45,2015-09-19 19:03:45,37.7197,-122.444,53.857,"31 Navajo Ave, San Francisco, CA 94112, Mission Terrace",,0,1929,1,5014,4690,open,2015-09-24,,,2015-09-27 06:42:21,2015-09-27 06:42:21,2023,sales
2032,3414,2032,"740 Head St, San Francisco, CA 94132",Merced Heights,3,2,1450,zillow_sf,http://www.zillow.com/homedetails/740-Head-St-San-Francisco-CA-94132/15189538_zpid/,2015-09-19 19:03:48,2015-09-19 19:03:48,37.7204,-122.464,104.647,"740 Head St, San Francisco, CA 94132, Merced Heights",,0,1964,1,3414,900000,closed,,2015-07-06,,2015-09-19 19:03:59,2015-09-19 19:03:59,2032,sales
2034,3416,2034,"890 35th Ave, San Francisco, CA 94121",Outer Richmond,4,1,2360,zillow_sf,http://www.zillow.com/homedetails/890-35th-Ave-San-Francisco-CA-94121/15099939_zpid/,2015-09-19 19:03:48,2015-09-19 19:03:48,37.7723,-122.495,38.7035,"890 35th Ave, San Francisco, CA 94121, Outer Richmond",,,,1,3416,1288000,closed,2015-07-27,2015-09-03,38,2015-09-19 19:04:00,2015-09-27 06:42:13,2034,sales
2048,15262,2048,"499 33rd Ave APT 318, San Francisco, CA 94121",Outer Richmond,2,2,1100,zillow_sf,http://www.zillow.com/homedetails/499-33rd-Ave-APT-318-San-Francisco-CA-94121/64972346_zpid/,2015-09-19 19:03:53,2015-10-17 02:01:44,37.78,-122.493,73.633,"499 33rd Ave APT 318, San Francisco, CA 94121, Outer Richmond",,0,2004,3,15262,1160000,closed,,2015-09-16,,2015-10-09 02:09:37,2015-10-09 02:09:37,2048,sales
2064,3515,2064,"362 Jersey St, San Francisco, CA 94114",Noe Valley,2,1,1352,zillow_sf,http://www.zillow.com/homedetails/362-Jersey-St-San-Francisco-CA-94114/15180192_zpid/,2015-09-20 20:35:32,2015-09-20 20:35:32,37.7508,-122.433,61.9098,"362 Jersey St, San Francisco, CA 94114, Noe Valley",,,,1,3515,310000,closed,,1992-12-03,,2015-09-20 20:35:42,2015-09-20 20:35:42,2064,sales
2065,3903,2065,"225 Bay St APT 104, San Francisco, CA 94133",North Beach,1,1,667,zillow_sf,http://www.zillow.com/homedetails/225-Bay-St-APT-104-San-Francisco-CA-94133/15063447_zpid/,2015-09-20 20:35:33,2015-09-20 20:35:33,37.8056,-122.411,4.62747,"225 Bay St APT 104, San Francisco, CA 94133, North Beach",,,,1,3903,350000,closed,,2000-09-13,,2015-09-20 20:58:34,2015-09-20 20:58:34,2065,sales
2066,4572,2066,"2078 Green St, San Francisco, CA 94123",Cow Hollow,2,2,1976,zillow_sf,http://www.zillow.com/homedetails/2078-Green-St-San-Francisco-CA-94123/15071955_zpid/,2015-09-20 20:35:33,2015-10-09 02:09:29,37.7966,-122.433,44.2592,"2078 Green St, San Francisco, CA 94123, Cow Hollow",,1,1909,1,4572,8500,open,2014-07-15,,,2015-09-27 06:41:56,2015-09-27 06:41:56,2066,sales
2082,4076,2082,"5630 W Granada Rd, Phoenix, AZ 85035",Maryvale,3,2,1064,zillow_ph,http://www.zillow.com/homedetails/5630-W-Granada-Rd-Phoenix-AZ-85035/7492629_zpid/,2015-09-20 20:51:47,2015-09-20 20:51:47,33.4691,-112.181,326.935,"5630 W Granada Rd, Phoenix, AZ 85035, Maryvale",,,,1,4076,119209,closed,,2008-03-21,,2015-09-20 21:02:30,2015-09-20 21:02:30,2082,sales
2083,4060,2083,"1836 E Culver St, Phoenix, AZ 85006",Central City,3,2,1200,zillow_ph,http://www.zillow.com/homedetails/1836-E-Culver-St-Phoenix-AZ-85006/7528798_zpid/,2015-09-20 20:51:47,2015-09-20 20:51:47,33.4631,-112.042,338.302,"1836 E Culver St, Phoenix, AZ 85006, Central City",,,,1,4060,130000,closed,,2007-03-30,,2015-09-20 21:02:29,2015-09-20 21:02:29,2083,sales
2084,4180,2084,"3416 W Echo Ln, Phoenix, AZ 85051",North Mountain,2,1,950,zillow_ph,http://www.zillow.com/homedetails/3416-W-Echo-Ln-Phoenix-AZ-85051/7751685_zpid/,2015-09-20 20:51:47,2015-09-20 20:51:47,33.5601,-112.133,369.526,"3416 W Echo Ln, Phoenix, AZ 85051, North Mountain",,,,1,4180,28750,closed,,2014-11-25,,2015-09-20 21:02:38,2015-09-20 21:02:38,2084,sales
2085,4115,2085,"6401 W Hazelwood St, Phoenix, AZ 85033",Maryvale,3,2,1671,zillow_ph,http://www.zillow.com/homedetails/6401-W-Hazelwood-St-Phoenix-AZ-85033/7712308_zpid/,2015-09-20 20:51:48,2015-09-20 20:51:48,33.5053,-112.197,337.763,"6401 W Hazelwood St, Phoenix, AZ 85033, Maryvale",,,,1,4115,55000,closed,,2011-01-06,,2015-09-20 21:02:33,2015-09-20 21:02:33,2085,sales
2086,4169,2086,"6019 S 7th Ave, Phoenix, AZ 85041",South Mountain,4,2,816,zillow_ph,http://www.zillow.com/homedetails/6019-S-7th-Ave-Phoenix-AZ-85041/7525949_zpid/,2015-09-20 20:51:48,2015-09-20 20:51:48,33.3914,-112.082,338.481,"6019 S 7th Ave, Phoenix, AZ 85041, South Mountain",,,,1,4169,120920,closed,,2013-07-23,,2015-09-20 21:02:38,2015-09-20 21:02:38,2086,sales
2087,4108,2087,"2223 E Kings Ave, Phoenix, AZ 85022",Paradise Valley,3,2,1218,zillow_ph,http://www.zillow.com/homedetails/2223-E-Kings-Ave-Phoenix-AZ-85022/8005318_zpid/,2015-09-20 20:51:48,2015-09-20 20:51:48,33.6358,-112.034,433.804,"2223 E Kings Ave, Phoenix, AZ 85022, Paradise Valley",,,,1,4108,74000,open,2010-08-05,,,2015-09-20 21:02:33,2015-09-20 21:02:33,2087,sales
2088,4043,2088,"3838 N 55th Ave, Phoenix, AZ 85031",Maryvale,4,2,1332,zillow_ph,http://www.zillow.com/homedetails/3838-N-55th-Ave-Phoenix-AZ-85031/7489551_zpid/,2015-09-20 20:51:48,2015-09-20 20:51:48,33.493,-112.178,337.458,"3838 N 55th Ave, Phoenix, AZ 85031, Maryvale",,,,1,4043,210000,closed,,2006-03-03,,2015-09-20 21:02:28,2015-09-20 21:02:28,2088,sales
2089,4196,2089,"8637 W Earll Dr, Phoenix, AZ 85037",Maryvale,2,1,864,zillow_ph,http://www.zillow.com/homedetails/8637-W-Earll-Dr-Phoenix-AZ-85037/7480210_zpid/,2015-09-20 20:51:48,2015-09-20 20:51:48,33.4833,-112.245,319.238,"8637 W Earll Dr, Phoenix, AZ 85037, Maryvale",,,,1,4196,950,open,2015-08-21,,,2015-09-20 21:02:40,2015-09-20 21:02:40,2089,sales
2090,4063,2090,"7023 W Cypress St, Phoenix, AZ 85035",Maryvale,3,1,1036,zillow_ph,http://www.zillow.com/homedetails/7023-W-Cypress-St-Phoenix-AZ-85035/7475586_zpid/,2015-09-20 20:51:48,2015-09-20 20:51:48,33.4721,-112.211,323.833,"7023 W Cypress St, Phoenix, AZ 85035, Maryvale",,,,1,4063,129000,closed,,2007-05-02,,2015-09-20 21:02:29,2015-09-20 21:02:29,2090,sales
2091,4097,2091,"16250 N 37th Pl, Phoenix, AZ 85032",Paradise Valley,3,2,1188,zillow_ph,http://www.zillow.com/homedetails/16250-N-37th-Pl-Phoenix-AZ-85032/8013649_zpid/,2015-09-20 20:51:49,2015-09-20 20:51:49,33.6353,-112.002,443.551,"16250 N 37th Pl, Phoenix, AZ 85032, Paradise Valley",,,,1,4097,70000,closed,,2009-12-21,,2015-09-20 21:02:32,2015-09-20 21:02:32,2091,sales
2092,4141,2092,"7219 S 15th St, Phoenix, AZ 85042",South Mountain,3,2,1944,zillow_ph,http://www.zillow.com/homedetails/7219-S-15th-St-Phoenix-AZ-85042/7526824_zpid/,2015-09-20 20:51:49,2015-09-20 20:51:49,33.3799,-112.049,355.969,"7219 S 15th St, Phoenix, AZ 85042, South Mountain",,,,1,4141,60300,closed,,2012-05-23,,2015-09-20 21:02:36,2015-09-20 21:02:36,2092,sales
2093,4192,2093,"11627 N 38th Ave, Phoenix, AZ 85029",North Mountain,3,2,1260,zillow_ph,http://www.zillow.com/homedetails/11627-N-38th-Ave-Phoenix-AZ-85029/7743935_zpid/,2015-09-20 20:51:49,2015-09-20 20:51:49,33.5919,-112.14,378.695,"11627 N 38th Ave, Phoenix, AZ 85029, North Mountain",,,,1,4192,900,open,2015-07-13,,,2015-09-20 21:02:39,2015-09-20 21:02:39,2093,sales
2094,3550,2094,"4801 W Aster Dr, Glendale, AZ 85304",North Mountain,3,2,1690,zillow_ph,http://www.zillow.com/homedetails/4801-W-Aster-Dr-Glendale-AZ-85304/7954582_zpid/,2015-09-20 20:51:49,2015-09-20 20:51:49,33.602,-112.162,376.91,"4801 W Aster Dr, Glendale, AZ 85304, North Mountain",,,,1,3550,79500,closed,,1987-06-02,,2015-09-20 20:52:28,2015-09-20 20:52:28,2094,sales
2095,4079,2095,"4419 E Mitchell Dr, Phoenix, AZ 85018",Camelback East,4,2,1849,zillow_ph,http://www.zillow.com/homedetails/4419-E-Mitchell-Dr-Phoenix-AZ-85018/7563155_zpid/,2015-09-20 20:51:49,2015-09-20 20:51:49,33.4887,-111.986,369.979,"4419 E Mitchell Dr, Phoenix, AZ 85018, Camelback East",,,,1,4079,392000,closed,,2008-10-07,,2015-09-20 21:02:30,2015-09-20 21:02:30,2095,sales
2096,4160,2096,"4131 W Evans Dr, Phoenix, AZ 85053",North Mountain,3,2,1570,zillow_ph,http://www.zillow.com/homedetails/4131-W-Evans-Dr-Phoenix-AZ-85053/7945213_zpid/,2015-09-20 20:51:49,2015-09-20 20:51:49,33.6169,-112.147,387.689,"4131 W Evans Dr, Phoenix, AZ 85053, North Mountain",,,,1,4160,125000,closed,,2013-04-04,,2015-09-20 21:02:37,2015-09-20 21:02:37,2096,sales
2097,3553,2097,"4770 W Menadota Dr, Glendale, AZ 85308",Deer Valley,3,2,1136,zillow_ph,http://www.zillow.com/homedetails/4770-W-Menadota-Dr-Glendale-AZ-85308/7937529_zpid/,2015-09-20 20:51:50,2015-09-20 20:51:50,33.6686,-112.163,400.538,"4770 W Menadota Dr, Glendale, AZ 85308, Deer Valley",,,,1,3553,82885,closed,,1989-09-11,,2015-09-20 20:52:28,2015-09-20 20:52:28,2097,sales
2098,4031,2098,"2725 E Villa Theresa Dr, Phoenix, AZ 85032",Paradise Valley,3,2,1352,zillow_ph,http://www.zillow.com/homedetails/2725-E-Villa-Theresa-Dr-Phoenix-AZ-85032/8000098_zpid/,2015-09-20 20:51:50,2015-09-20 20:51:50,33.6543,-112.023,446.582,"2725 E Villa Theresa Dr, Phoenix, AZ 85032, Paradise Valley",,,,1,4031,201478,closed,,2005-10-06,,2015-09-20 21:02:27,2015-09-20 21:02:27,2098,sales
2099,3555,2099,"5026 E Oakhurst Way, Scottsdale, AZ 85254",Paradise Valley,5,3,3400,zillow_ph,http://www.zillow.com/homedetails/5026-E-Oakhurst-Way-Scottsdale-AZ-85254/7826421_zpid/,2015-09-20 20:51:50,2015-09-20 20:51:50,33.591,-111.973,418.019,"5026 E Oakhurst Way, Scottsdale, AZ 85254, Paradise Valley",,,,1,3555,110000,closed,,1991-03-14,,2015-09-20 20:52:28,2015-09-20 20:52:28,2099,sales
2100,4168,2100,"3728 E Monterosa St, Phoenix, AZ 85018",Camelback East,2,2,875,zillow_ph,http://www.zillow.com/homedetails/3728-E-Monterosa-St-Phoenix-AZ-85018/7834641_zpid/,2015-09-20 20:51:50,2015-09-20 20:51:50,33.4967,-112.001,368.17,"3728 E Monterosa St, Phoenix, AZ 85018, Camelback East",,,,1,4168,400000,closed,,2013-07-05,,2015-09-20 21:02:37,2015-09-20 21:02:37,2100,sales
2101,4023,2101,"11827 S Montezuma Ct, Phoenix, AZ 85044",Ahwatukee Foothills,6,6,7219,zillow_ph,http://www.zillow.com/homedetails/11827-S-Montezuma-Ct-Phoenix-AZ-85044/8150088_zpid/,2015-09-20 20:51:50,2015-09-20 20:51:50,33.3385,-112.013,436.765,"11827 S Montezuma Ct, Phoenix, AZ 85044, Ahwatukee Foothills",,,,1,4023,1600000,closed,,2005-07-11,,2015-09-20 21:02:26,2015-09-20 21:02:26,2101,sales
2102,4091,2102,"4016 W Cielo Grande, Glendale, AZ 85310",Deer Valley,4,3,2099,zillow_ph,http://www.zillow.com/homedetails/4016-W-Cielo-Grande-Glendale-AZ-85310/7929574_zpid/,2015-09-20 20:51:51,2015-09-20 20:51:51,33.7026,-112.145,426.04,"4016 W Cielo Grande, Glendale, AZ 85310, Deer Valley",,,,1,4091,131784,closed,,2009-10-02,,2015-09-20 21:02:31,2015-09-20 21:02:31,2102,sales
2103,3559,2103,"4126 N 30th Dr, Phoenix, AZ 85017",Alahambra,3,1,1371,zillow_ph,http://www.zillow.com/homedetails/4126-N-30th-Dr-Phoenix-AZ-85017/7768477_zpid/,2015-09-20 20:51:51,2015-09-20 20:51:51,33.496,-112.125,343.269,"4126 N 30th Dr, Phoenix, AZ 85017, Alahambra",,,,1,3559,53150,closed,,1991-12-17,,2015-09-20 20:52:29,2015-09-20 20:52:29,2103,sales
2104,4033,2104,"4047 W Reade Ave, Phoenix, AZ 85019",Alahambra,3,1,924,zillow_ph,http://www.zillow.com/homedetails/4047-W-Reade-Ave-Phoenix-AZ-85019/7721638_zpid/,2015-09-20 20:51:51,2015-09-20 20:51:51,33.5102,-112.147,348.862,"4047 W Reade Ave, Phoenix, AZ 85019, Alahambra",,,,1,4033,52000,closed,,2005-10-19,,2015-09-20 21:02:27,2015-09-20 21:02:27,2104,sales
2105,3561,2105,"3134 E Cottonwood Ln, Phoenix, AZ 85048",Ahwatukee Foothills,4,3,2000,zillow_ph,http://www.zillow.com/homedetails/3134-E-Cottonwood-Ln-Phoenix-AZ-85048/8159266_zpid/,2015-09-20 20:51:51,2015-09-20 20:51:51,33.2938,-112.015,362.571,"3134 E Cottonwood Ln, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,3561,110356,closed,,1991-12-30,,2015-09-20 20:52:29,2015-09-20 20:52:29,2105,sales
2106,4044,2106,"8152 N 12th Pl, Phoenix, AZ 85020",North Mountain,2,2,1200,zillow_ph,http://www.zillow.com/homedetails/8152-N-12th-Pl-Phoenix-AZ-85020/7790341_zpid/,2015-09-20 20:51:51,2015-09-20 20:51:51,33.5564,-112.055,387.349,"8152 N 12th Pl, Phoenix, AZ 85020, North Mountain",,,,1,4044,140500,closed,,2006-04-28,,2015-09-20 21:02:28,2015-09-20 21:02:28,2106,sales
2107,4256,2107,"3016 W Roma Ave, Phoenix, AZ 85017",Alahambra,3,1,830,zillow_ph,http://www.zillow.com/homedetails/3016-W-Roma-Ave-Phoenix-AZ-85017/7767934_zpid/,2015-09-20 20:51:51,2015-09-20 20:51:51,33.501,-112.124,345.293,"3016 W Roma Ave, Phoenix, AZ 85017, Alahambra",,,,1,4256,38000,closed,,2012-10-19,,2015-09-20 22:16:15,2015-09-20 22:16:15,2107,sales
2108,4149,2108,"2945 E Nisbet Ct, Phoenix, AZ 85032",Paradise Valley,3,2,1682,zillow_ph,http://www.zillow.com/homedetails/2945-E-Nisbet-Ct-Phoenix-AZ-85032/8011657_zpid/,2015-09-20 20:51:52,2015-09-20 20:51:52,33.6229,-112.018,434.641,"2945 E Nisbet Ct, Phoenix, AZ 85032, Paradise Valley",,,,1,4149,148250,closed,,2012-11-14,,2015-09-20 21:02:36,2015-09-20 21:02:36,2108,sales
2109,3565,2109,"17435 N 46th St, Phoenix, AZ 85032",Paradise Valley,4,2,1881,zillow_ph,http://www.zillow.com/homedetails/17435-N-46th-St-Phoenix-AZ-85032/8019181_zpid/,2015-09-20 20:51:52,2015-09-20 20:51:52,33.6454,-111.981,454.325,"17435 N 46th St, Phoenix, AZ 85032, Paradise Valley",,,,1,3565,95813,closed,,1992-12-28,,2015-09-20 20:52:29,2015-09-20 20:52:29,2109,sales
2110,3920,2110,"4722 E White Aster St, Phoenix, AZ 85044",Ahwatukee Foothills,2,2,1469,zillow_ph,http://www.zillow.com/homedetails/4722-E-White-Aster-St-Phoenix-AZ-85044/8260403_zpid/,2015-09-20 20:51:52,2015-09-20 20:51:52,33.3088,-111.983,369.433,"4722 E White Aster St, Phoenix, AZ 85044, Ahwatukee Foothills",,,,1,3920,132000,closed,,1998-06-03,,2015-09-20 21:02:18,2015-09-20 21:02:18,2110,sales
2111,3911,2111,"750 E Morningside Dr, Phoenix, AZ 85022",Deer Valley,2,1,858,zillow_ph,http://www.zillow.com/homedetails/750-E-Morningside-Dr-Phoenix-AZ-85022/8002281_zpid/,2015-09-20 20:51:52,2015-09-20 20:51:52,33.65,-112.064,426.812,"750 E Morningside Dr, Phoenix, AZ 85022, Deer Valley",,,,1,3911,55000,closed,,1995-09-14,,2015-09-20 21:02:17,2015-09-20 21:02:17,2111,sales
2112,3925,2112,"8850 W Fairmount Ave, Phoenix, AZ 85037",Maryvale,3,2,1350,zillow_ph,http://www.zillow.com/homedetails/8850-W-Fairmount-Ave-Phoenix-AZ-85037/7470870_zpid/,2015-09-20 20:51:52,2015-09-20 20:51:52,33.4919,-112.251,320.434,"8850 W Fairmount Ave, Phoenix, AZ 85037, Maryvale",,,,1,3925,70730,closed,,1999-07-19,,2015-09-20 21:02:19,2015-09-20 21:02:19,2112,sales
2113,3928,2113,"6602 N 41st Ave, Phoenix, AZ 85019",Alahambra,3,2,1775,zillow_ph,http://www.zillow.com/homedetails/6602-N-41st-Ave-Phoenix-AZ-85019/7762159_zpid/,2015-09-20 20:51:52,2015-09-20 20:51:52,33.5335,-112.147,356.794,"6602 N 41st Ave, Phoenix, AZ 85019, Alahambra",,,,1,3928,99500,closed,,1999-08-27,,2015-09-20 21:02:19,2015-09-20 21:02:19,2113,sales
2114,3932,2114,"4016 E Sheena Dr, Phoenix, AZ 85032",Paradise Valley,3,2,1280,zillow_ph,http://www.zillow.com/homedetails/4016-E-Sheena-Dr-Phoenix-AZ-85032/8030192_zpid/,2015-09-20 20:51:53,2015-09-20 20:51:53,33.6149,-111.995,431.628,"4016 E Sheena Dr, Phoenix, AZ 85032, Paradise Valley",,,,1,3932,115500,closed,,2000-02-17,,2015-09-20 21:02:19,2015-09-20 21:02:19,2114,sales
2115,3921,2115,"17602 N 8th Ave, Phoenix, AZ 85023",Deer Valley,2,1,858,zillow_ph,http://www.zillow.com/homedetails/17602-N-8th-Ave-Phoenix-AZ-85023/7963656_zpid/,2015-09-20 20:51:53,2015-09-20 20:51:53,33.6458,-112.084,420.949,"17602 N 8th Ave, Phoenix, AZ 85023, Deer Valley",,,,1,3921,72000,closed,,1998-07-29,,2015-09-20 21:02:18,2015-09-20 21:02:18,2115,sales
2116,3909,2116,"6821 W Verde Ln, Phoenix, AZ 85033",Maryvale,4,2,1200,zillow_ph,http://www.zillow.com/homedetails/6821-W-Verde-Ln-Phoenix-AZ-85033/7468676_zpid/,2015-09-20 20:51:53,2015-09-20 20:51:53,33.4806,-112.207,328.172,"6821 W Verde Ln, Phoenix, AZ 85033, Maryvale",,,,1,3909,13800,closed,,1993-11-10,,2015-09-20 21:02:17,2015-09-20 21:02:17,2116,sales
2117,4174,2117,"4235 E Nisbet Rd, Phoenix, AZ 85032",Paradise Valley,4,2,1790,zillow_ph,http://www.zillow.com/homedetails/4235-E-Nisbet-Rd-Phoenix-AZ-85032/8029928_zpid/,2015-09-20 20:51:53,2015-09-20 20:51:53,33.6224,-111.99,435.88,"4235 E Nisbet Rd, Phoenix, AZ 85032, Paradise Valley",,,,1,4174,298500,open,2013-10-23,,,2015-09-20 21:02:38,2015-09-20 21:02:38,2117,sales
2118,3968,2118,"3218 W Michigan Ave, Phoenix, AZ 85053",Deer Valley,2,1,936,zillow_ph,http://www.zillow.com/homedetails/3218-W-Michigan-Ave-Phoenix-AZ-85053/7941599_zpid/,2015-09-20 20:51:53,2015-09-20 20:51:53,33.6512,-112.129,408.593,"3218 W Michigan Ave, Phoenix, AZ 85053, Deer Valley",,,,1,3968,78000,closed,,2002-10-30,,2015-09-20 21:02:22,2015-09-20 21:02:22,2118,sales
2119,3910,2119,"14264 S 12th St, Phoenix, AZ 85048",Ahwatukee Foothills,5,3,3402,zillow_ph,http://www.zillow.com/homedetails/14264-S-12th-St-Phoenix-AZ-85048/8133891_zpid/,2015-09-20 20:51:53,2015-09-20 20:51:53,33.3158,-112.06,422.011,"14264 S 12th St, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,3910,275500,closed,,1995-05-25,,2015-09-20 21:02:17,2015-09-20 21:02:17,2119,sales
2120,3952,2120,"15823 N 17th Way, Phoenix, AZ 85022",Paradise Valley,4,2,2700,zillow_ph,http://www.zillow.com/homedetails/15823-N-17th-Way-Phoenix-AZ-85022/8004501_zpid/,2015-09-20 20:51:54,2015-09-20 20:51:54,33.6304,-112.044,440.878,"15823 N 17th Way, Phoenix, AZ 85022, Paradise Valley",,,,1,3952,290000,closed,,2002-02-22,,2015-09-20 21:02:21,2015-09-20 21:02:21,2120,sales
2121,4010,2121,"4835 N 35th Pl, Phoenix, AZ 85018",Camelback East,3,2,1818,zillow_ph,http://www.zillow.com/homedetails/4835-N-35th-Pl-Phoenix-AZ-85018/7833415_zpid/,2015-09-20 20:51:54,2015-09-20 20:51:54,33.5094,-112.005,374.265,"4835 N 35th Pl, Phoenix, AZ 85018, Camelback East",,,,1,4010,348000,closed,,2005-03-14,,2015-09-20 21:02:25,2015-09-20 21:02:25,2121,sales
2122,3929,2122,"4132 E Frye Rd, Phoenix, AZ 85048",Ahwatukee Foothills,3,2,1747,zillow_ph,http://www.zillow.com/homedetails/4132-E-Frye-Rd-Phoenix-AZ-85048/8259709_zpid/,2015-09-20 20:51:54,2015-09-20 20:51:54,33.2981,-111.993,363.288,"4132 E Frye Rd, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,3929,137000,closed,,1999-09-17,,2015-09-20 21:02:19,2015-09-20 21:02:19,2122,sales
2123,3992,2123,"525 W Mountain Vista Dr, Phoenix, AZ 85045",Ahwatukee Foothills,4,3,2668,zillow_ph,http://www.zillow.com/homedetails/525-W-Mountain-Vista-Dr-Phoenix-AZ-85045/8134286_zpid/,2015-09-20 20:51:54,2015-09-20 21:02:12,33.3032,-112.081,383.825,"525 W Mountain Vista Dr, Phoenix, AZ 85045, Ahwatukee Foothills",,,,1,3992,315000,closed,,2004-02-18,,2015-09-20 21:02:24,2015-09-20 21:02:24,2123,sales
2124,3953,2124,"17215 N 15th Dr, Phoenix, AZ 85023",Deer Valley,3,1,1214,zillow_ph,http://www.zillow.com/homedetails/17215-N-15th-Dr-Phoenix-AZ-85023/7965159_zpid/,2015-09-20 20:51:54,2015-09-20 21:02:11,33.6422,-112.092,417.017,"17215 N 15th Dr, Phoenix, AZ 85023, Deer Valley",,,,1,3953,98500,closed,,2002-03-29,,2015-09-20 21:02:21,2015-09-20 21:02:21,2124,sales
2125,3915,2125,"3911 E Corrine Dr, Phoenix, AZ 85032",Paradise Valley,3,2,1842,zillow_ph,http://www.zillow.com/homedetails/3911-E-Corrine-Dr-Phoenix-AZ-85032/7821066_zpid/,2015-09-20 20:51:54,2015-09-20 21:02:10,33.6013,-111.997,424.912,"3911 E Corrine Dr, Phoenix, AZ 85032, Paradise Valley",,,,1,3915,102000,closed,,1996-12-30,,2015-09-20 21:02:18,2015-09-20 21:02:18,2125,sales
2126,4150,2126,"4232 N 5th Ave, Phoenix, AZ 85013",Encanto,3,3,2040,zillow_ph,http://www.zillow.com/homedetails/4232-N-5th-Ave-Phoenix-AZ-85013/7770366_zpid/,2015-09-20 20:51:54,2015-09-20 21:02:15,33.4966,-112.082,340.123,"4232 N 5th Ave, Phoenix, AZ 85013, Encanto",,,,1,4150,21500000,open,2012-11-26,,,2015-09-20 21:02:36,2015-09-20 21:02:36,2126,sales
2127,3996,2127,"14010 N 48th Ave, Glendale, AZ 85306",North Mountain,2,1,750,zillow_ph,http://www.zillow.com/homedetails/14010-N-48th-Ave-Glendale-AZ-85306/7952284_zpid/,2015-09-20 20:51:55,2015-09-20 20:51:55,33.6126,-112.163,378.947,"14010 N 48th Ave, Glendale, AZ 85306, North Mountain",,,,1,3996,85000,closed,,2004-03-31,,2015-09-20 21:02:24,2015-09-20 21:02:24,2127,sales
2128,3914,2128,"3837 W Wethersfield Rd, Phoenix, AZ 85029",North Mountain,3,2,1247,zillow_ph,http://www.zillow.com/homedetails/3837-W-Wethersfield-Rd-Phoenix-AZ-85029/7743110_zpid/,2015-09-20 20:51:55,2015-09-20 20:51:55,33.5967,-112.142,381.96,"3837 W Wethersfield Rd, Phoenix, AZ 85029, North Mountain",,,,1,3914,74500,closed,,1996-10-04,,2015-09-20 21:02:17,2015-09-20 21:02:17,2128,sales
2129,4086,2129,"3950 E Salinas St, Phoenix, AZ 85044",Ahwatukee Foothills,3,2,1353,zillow_ph,http://www.zillow.com/homedetails/3950-E-Salinas-St-Phoenix-AZ-85044/8140668_zpid/,2015-09-20 20:51:55,2015-09-20 20:51:55,33.3284,-111.997,400.016,"3950 E Salinas St, Phoenix, AZ 85044, Ahwatukee Foothills",,,,1,4086,185000,closed,,2009-08-07,,2015-09-20 21:02:31,2015-09-20 21:02:31,2129,sales
2130,3960,2130,"3141 W Williams Dr, Phoenix, AZ 85027",Deer Valley,3,2,1305,zillow_ph,http://www.zillow.com/homedetails/3141-W-Williams-Dr-Phoenix-AZ-85027/7932742_zpid/,2015-09-20 20:51:55,2015-09-20 20:51:55,33.6908,-112.128,423.27,"3141 W Williams Dr, Phoenix, AZ 85027, Deer Valley",,,,1,3960,124500,closed,,2002-06-28,,2015-09-20 21:02:21,2015-09-20 21:02:21,2130,sales
